2,6,-0.440945,-0.173228,-51.000000
2,7,0.031496,0.220472,-51.000000
2,8,0.181102,-0.244094,-51.000000
2,9,0.472441,0.220472,-51.000000
2,10,0.055118,0.094488,-51.000000
2,11,-0.614173,-0.141732,-51.000000
2,12,-0.157480,-0.188976,-51.000000
2,13,0.629921,-0.275591,-51.000000
2,14,-0.007874,0.700787,-51.000000
2,15,-0.322835,-0.212598,-51.000000
0,0,0.118110,-0.472441,-47.000000
0,1,0.385827,0.165354,-47.000000
0,2,-0.748031,-0.614173,-47.000000
0,3,0.094488,0.787402,-47.000000
0,4,-0.456693,0.346457,-47.000000
0,5,0.149606,-0.165354,-47.000000
0,6,-0.385827,-0.118110,-47.000000
0,7,0.433071,-0.212598,-47.000000
0,8,-0.275591,-0.062992,-47.000000
0,9,-0.157480,0.212598,-47.000000
0,10,-0.314961,-0.433071,-47.000000
0,11,0.748031,0.023622,-47.000000
0,12,-0.023622,0.000000,-47.000000
0,13,-0.559055,0.322835,-47.000000
0,14,0.118110,-0.574803,-47.000000
0,15,0.125984,-0.173228,-47.000000
1,0,0.377953,0.330709,-47.000000
1,1,-0.322835,0.291339,-47.000000
1,2,0.858268,-0.425197,-47.000000
1,3,-0.755906,-0.196850,-47.000000
1,4,-0.110236,-0.566929,-47.000000
1,5,0.086614,0.204724,-47.000000
1,6,0.259843,-0.299213,-47.000000
1,7,0.000000,0.496063,-47.000000
1,8,0.173228,-0.220472,-47.000000
1,9,-0.125984,-0.220472,-47.000000
1,10,0.519685,-0.149606,-47.000000
1,11,-0.283465,0.708661,-47.000000
1,12,0.015748,-0.031496,-47.000000
1,13,-0.039370,-0.645669,-47.000000
1,14,0.472441,0.338583,-47.000000
1,15,0.070866,0.196850,-47.000000
2,0,-0.480315,0.165354,-47.000000
2,1,-0.118110,-0.440945,-47.000000
2,2,0.015748,0.984252,-47.000000
2,3,0.488189,-0.582677,-47.000000
2,4,0.574803,0.165354,-47.000000
2,5,-0.228346,0.000000,-47.000000
2,6,0.125984,0.362205,-47.000000
2,7,-0.456693,-0.236220,-47.000000
2,8,0.118110,0.244094,-47.000000
2,9,0.244094,-0.007874,-47.000000
2,10,-0.086614,0.527559,-47.000000
2,11,-0.511811,-0.574803,-47.000000
2,12,0.031496,0.023622,-47.000000
2,13,0.598425,0.204724,-47.000000
2,14,-0.519685,0.291339,-47.000000
2,15,-0.204724,-0.031496,-47.000000
0,0,-0.425197,0.188976,-46.000000
0,1,-0.055118,-0.314961,-46.000000
0,2,-0.204724,0.669291,-46.000000
0,3,0.574803,-0.795276,-46.000000
0,4,0.165354,0.118110,-46.000000
0,5,-0.488189,0.448819,-46.000000
0,6,0.299213,0.125984,-46.000000
0,7,-0.094488,-0.322835,-46.000000
0,8,0.417323,0.275591,-46.000000
0,9,-0.519685,0.582677,-46.000000
0,10,0.275591,0.031496,-46.000000
0,11,-0.181102,-0.346457,-46.000000
0,12,0.598425,0.236220,-46.000000
0,13,0.118110,0.488189,-46.000000
0,14,-0.685039,0.677165,-46.000000
0,15,0.133858,-0.456693,-46.000000
1,0,0.031496,-0.480315,-46.000000
1,1,0.322835,0.055118,-46.000000
1,2,-0.527559,-0.464567,-46.000000
1,3,0.511811,0.842520,-46.000000
1,4,-0.188976,0.102362,-46.000000
1,5,-0.220472,-0.637795,-46.000000
1,6,-0.228346,0.220472,-46.000000
1,7,0.330709,0.031496,-46.000000
1,8,-0.425197,0.275591,-46.000000
1,9,-0.299213,-0.716535,-46.000000
1,10,-0.125984,0.251969,-46.000000
1,11,0.377953,-0.031496,-46.000000
1,12,-0.456693,0.448819,-46.000000
1,13,-0.496063,-0.102362,-46.000000
1,14,-0.291339,-0.897638,-46.000000
1,15,0.362205,0.330709,-46.000000
2,0,0.409449,0.228346,-46.000000
2,1,-0.188976,0.275591,-46.000000
2,2,0.637795,-0.307087,-46.000000
2,3,-0.960630,0.125984,-46.000000
2,4,-0.015748,-0.220472,-46.000000
2,5,0.669291,0.047244,-46.000000
2,6,-0.102362,-0.291339,-46.000000
2,7,-0.165354,0.275591,-46.000000
2,8,-0.078740,-0.480315,-46.000000
2,9,0.795276,0.000000,-46.000000
2,10,-0.181102,-0.204724,-46.000000
2,11,-0.110236,0.346457,-46.000000
2,12,-0.228346,-0.606299,-46.000000
2,13,0.307087,-0.401575,-46.000000
2,14,0.952756,0.094488,-46.000000
2,15,-0.448819,0.220472,-46.000000
0,0,-0.133858,-0.377953,-48.000000
0,1,0.299213,-0.039370,-48.000000
0,2,-0.606299,-0.299213,-48.000000
0,3,0.685039,0.716535,-48.000000
0,4,-0.118110,0.141732,-48.000000
0,5,-0.338583,-0.559055,-48.000000
0,6,-0.173228,0.236220,-48.000000
0,7,0.322835,0.015748,-48.000000
0,8,-0.330709,0.299213,-48.000000
0,9,-0.433071,-0.574803,-48.000000
0,10,-0.070866,0.236220,-48.000000
0,11,0.322835,-0.086614,-48.000000
0,12,-0.362205,0.425197,-48.000000
0,13,-0.456693,0.078740,-48.000000
0,14,-0.472441,-0.834646,-48.000000
0,15,0.401575,0.204724,-48.000000
1,0,0.401575,0.062992,-48.000000
1,1,-0.055118,0.299213,-48.000000
1,2,0.511811,-0.433071,-48.000000
1,3,-0.929134,0.346457,-48.000000
1,4,-0.086614,-0.181102,-48.000000
1,5,0.669291,-0.070866,-48.000000
1,6,-0.141732,-0.244094,-48.000000
1,7,-0.141732,0.283465,-48.000000
1,8,-0.149606,-0.425197,-48.000000
1,9,0.708661,-0.173228,-48.000000
1,10,-0.188976,-0.133858,-48.000000
1,11,-0.023622,0.330709,-48.000000
1,12,-0.251969,-0.496063,-48.000000
1,13,0.125984,-0.448819,-48.000000
1,14,0.944882,-0.078740,-48.000000
1,15,-0.362205,0.291339,-48.000000
2,0,-0.212598,0.330709,-48.000000
2,1,-0.251969,-0.188976,-48.000000
2,2,0.212598,0.645669,-48.000000
2,3,0.039370,-0.976378,-48.000000
2,4,0.212598,-0.007874,-48.000000
2,5,-0.181102,0.645669,-48.000000
2,6,0.267717,-0.031496,-48.000000
2,7,-0.196850,-0.228346,-48.000000
2,8,0.440945,0.039370,-48.000000
2,9,-0.118110,0.724409,-48.000000
2,10,0.204724,-0.125984,-48.000000
2,11,-0.283465,-0.149606,-48.000000
2,12,0.566929,-0.031496,-48.000000
2,13,0.346457,0.291339,-48.000000
2,14,-0.307087,0.897638,-48.000000
2,15,-0.133858,-0.456693,-48.000000
0,0,-0.307087,-0.023622,-48.000000
0,1,0.086614,-0.283465,-48.000000
0,2,-0.582677,0.275591,-48.000000
0,3,0.976378,-0.102362,-48.000000
0,4,0.070866,0.196850,-48.000000
0,5,-0.637795,-0.118110,-48.000000
0,6,0.102362,0.236220,-48.000000
0,7,0.196850,-0.157480,-48.000000
0,8,0.000000,0.370079,-48.000000
0,9,-0.622047,-0.023622,-48.000000
0,10,0.125984,0.204724,-48.000000
0,11,0.094488,-0.283465,-48.000000
0,12,0.102362,0.440945,-48.000000
0,13,-0.125984,0.409449,-48.000000
0,14,-0.944882,-0.157480,-48.000000
0,15,0.401575,-0.204724,-48.000000
1,0,0.173228,-0.259843,-48.000000
1,1,0.228346,0.188976,-48.000000
1,2,-0.055118,-0.637795,-48.000000
1,3,-0.275591,0.944882,-48.000000
1,4,-0.212598,-0.015748,-48.000000
1,5,0.385827,-0.527559,-48.000000
1,6,-0.251969,0.007874,-48.000000
1,7,0.062992,0.236220,-48.000000
1,8,-0.346457,-0.141732,-48.000000
1,9,0.283465,-0.559055,-48.000000
1,10,-0.244094,0.031496,-48.000000
1,11,0.228346,0.188976,-48.000000
1,12,-0.433071,-0.094488,-48.000000
1,13,-0.307087,-0.291339,-48.000000
1,14,0.503937,-0.787402,-48.000000
1,15,0.015748,0.464567,-48.000000
2,0,0.149606,0.259843,-48.000000
2,1,-0.283465,0.125984,-48.000000
2,2,0.622047,0.188976,-48.000000
2,3,-0.748031,-0.629921,-48.000000
2,4,0.118110,-0.196850,-48.000000
2,5,0.346457,0.566929,-48.000000
2,6,0.086614,-0.228346,-48.000000
2,7,-0.236220,-0.023622,-48.000000
2,8,0.259843,-0.244094,-48.000000
2,9,0.401575,0.496063,-48.000000
2,10,0.047244,-0.236220,-48.000000
2,11,-0.259843,0.118110,-48.000000
2,12,0.259843,-0.370079,-48.000000
2,13,0.385827,-0.157480,-48.000000
2,14,0.503937,0.811024,-48.000000
2,15,-0.440945,-0.165354,-48.000000
0,0,-0.173228,-0.244094,-48.000000
0,1,0.283465,-0.149606,-48.000000
0,2,-0.614173,-0.212598,-48.000000
0,3,0.740157,0.629921,-48.000000
0,4,-0.078740,0.188976,-48.000000
0,5,-0.322835,-0.559055,-48.000000
0,6,-0.102362,0.212598,-48.000000
0,7,0.259843,0.039370,-48.000000
0,8,-0.251969,0.251969,-48.000000
0,9,-0.393701,-0.480315,-48.000000
0,10,-0.031496,0.236220,-48.000000
0,11,0.236220,-0.094488,-48.000000
0,12,-0.267717,0.330709,-48.000000
0,13,-0.362205,0.181102,-48.000000
0,14,-0.511811,-0.779528,-48.000000
0,15,0.401575,0.157480,-48.000000
1,0,0.299213,-0.023622,-48.000000
1,1,0.007874,0.322835,-48.000000
1,2,0.433071,-0.472441,-48.000000
1,3,-0.866142,0.440945,-48.000000
1,4,-0.133858,-0.157480,-48.000000
1,5,0.645669,-0.070866,-48.000000
1,6,-0.149606,-0.173228,-48.000000
1,7,-0.133858,0.212598,-48.000000
1,8,-0.110236,-0.338583,-48.000000
1,9,0.598425,-0.165354,-48.000000
1,10,-0.196850,-0.118110,-48.000000
1,11,0.000000,0.251969,-48.000000
1,12,-0.188976,-0.377953,-48.000000
1,13,-0.007874,-0.401575,-48.000000
1,14,0.905512,-0.157480,-48.000000
1,15,-0.314961,0.314961,-48.000000
2,0,-0.094488,0.283465,-48.000000
2,1,-0.314961,-0.110236,-48.000000
2,2,0.283465,0.590551,-48.000000
2,3,-0.031496,-0.952756,-48.000000
2,4,0.212598,-0.055118,-48.000000
2,5,-0.181102,0.622047,-48.000000
2,6,0.212598,-0.078740,-48.000000
2,7,-0.133858,-0.212598,-48.000000
2,8,0.338583,0.015748,-48.000000
2,9,-0.102362,0.629921,-48.000000
2,10,0.173228,-0.141732,-48.000000
2,11,-0.220472,-0.102362,-48.000000
2,12,0.433071,-0.023622,-48.000000
2,13,0.354331,0.141732,-48.000000
2,14,-0.228346,0.897638,-48.000000
2,15,-0.165354,-0.425197,-48.000000
0,0,0.228346,0.188976,-51.000000
0,1,-0.086614,0.275591,-51.000000
0,2,0.677165,-0.692913,-51.000000
0,3,-0.897638,0.354331,-51.000000
0,4,-0.456693,-0.031496,-51.000000
0,5,0.086614,-0.503937,-51.000000
0,6,0.173228,0.314961,-51.000000
0,7,0.055118,0.055118,-51.000000
0,8,-0.204724,-0.031496,-51.000000
0,9,-0.023622,-0.464567,-51.000000
0,10,0.062992,-0.086614,-51.000000
0,11,0.181102,0.614173,-51.000000
0,12,-0.118110,0.173228,-51.000000
0,13,-0.346457,-0.456693,-51.000000
0,14,0.488189,-0.173228,-51.000000
0,15,0.039370,0.322835,-51.000000
1,0,-0.291339,0.118110,-51.000000
1,1,-0.212598,-0.212598,-51.000000
1,2,0.322835,0.905512,-51.000000
1,3,0.070866,-0.976378,-51.000000
1,4,0.228346,-0.370079,-51.000000
1,5,0.409449,0.322835,-51.000000
1,6,-0.354331,0.000000,-51.000000
1,7,-0.078740,0.015748,-51.000000
1,8,0.118110,-0.149606,-51.000000
1,9,0.409449,0.181102,-51.000000
1,10,0.055118,0.102362,-51.000000
1,11,-0.622047,-0.110236,-51.000000
1,12,-0.102362,-0.188976,-51.000000
1,13,0.566929,-0.102362,-51.000000
1,14,-0.070866,0.511811,-51.000000
1,15,-0.314961,-0.110236,-51.000000
2,0,0.015748,-0.322835,-51.000000
2,1,0.283465,-0.110236,-51.000000
2,2,-0.976378,-0.086614,-51.000000
2,3,0.826772,0.472441,-51.000000
2,4,0.204724,0.393701,-51.000000
2,5,-0.464567,0.251969,-51.000000
2,6,0.141732,-0.330709,-51.000000
2,7,0.015748,-0.070866,-51.000000
2,8,0.078740,0.173228,-51.000000
2,9,-0.354331,0.307087,-51.000000
2,10,-0.118110,0.007874,-51.000000
2,11,0.362205,-0.511811,-51.000000
2,12,0.212598,-0.015748,-51.000000
2,13,-0.141732,0.543307,-51.000000
2,14,-0.433071,-0.299213,-51.000000
2,15,0.236220,-0.236220,-51.000000
0,0,-0.307087,0.007874,-51.000000
0,1,-0.062992,-0.322835,-51.000000
0,2,-0.212598,0.952756,-51.000000
0,3,0.590551,-0.740157,-51.000000
0,4,0.370079,-0.141732,-51.000000
0,5,0.181102,0.370079,-51.000000
0,6,-0.299213,-0.047244,-51.000000
0,7,-0.110236,-0.078740,-51.000000
0,8,0.165354,-0.062992,-51.000000
0,9,0.299213,0.354331,-51.000000
0,10,-0.062992,0.133858,-51.000000
0,11,-0.456693,-0.433071,-51.000000
0,12,0.000000,-0.173228,-51.000000
0,13,0.543307,0.236220,-51.000000
0,14,-0.362205,0.314961,-51.000000
0,15,-0.236220,-0.204724,-51.000000
1,0,0.133858,-0.299213,-51.000000
1,1,0.338583,0.070866,-51.000000
1,2,-0.787402,-0.590551,-51.000000
1,3,0.385827,0.858268,-51.000000
1,4,-0.047244,0.385827,-51.000000
1,5,-0.417323,0.000000,-51.000000
1,6,0.173228,-0.244094,-51.000000
1,7,0.118110,-0.055118,-51.000000
1,8,-0.023622,0.173228,-51.000000
1,9,-0.440945,0.102362,-51.000000
1,10,-0.086614,-0.118110,-51.000000
1,11,0.590551,-0.212598,-51.000000
1,12,0.149606,0.078740,-51.000000
1,13,-0.472441,0.370079,-51.000000
1,14,-0.125984,-0.456693,-51.000000
1,15,0.299213,-0.110236,-51.000000
2,0,0.196850,0.259843,-51.000000
2,1,-0.220472,0.267717,-51.000000
2,2,0.889764,-0.456693,-51.000000
2,3,-0.929134,-0.007874,-51.000000
2,4,-0.314961,-0.251969,-51.000000
2,5,0.181102,-0.370079,-51.000000
2,6,0.141732,0.275591,-51.000000
2,7,-0.007874,0.141732,-51.000000
2,8,-0.133858,-0.086614,-51.000000
2,9,0.102362,-0.440945,-51.000000
2,10,0.141732,-0.015748,-51.000000
2,11,-0.070866,0.622047,-51.000000
2,12,-0.141732,0.094488,-51.000000
2,13,-0.125984,-0.582677,-51.000000
2,14,0.464567,0.094488,-51.000000
2,15,-0.023622,0.314961,-51.000000
0,0,0.275591,-0.228346,-48.000000
0,1,0.204724,0.291339,-48.000000
0,2,0.047244,-0.685039,-48.000000
0,3,-0.322835,0.929134,-48.000000
0,4,-0.173228,-0.125984,-48.000000
0,5,0.393701,-0.433071,-48.000000
0,6,-0.283465,-0.055118,-48.000000
0,7,0.125984,0.267717,-48.000000
0,8,-0.346457,-0.141732,-48.000000
0,9,0.314961,-0.606299,-48.000000
0,10,-0.196850,0.039370,-48.000000
0,11,0.133858,0.173228,-48.000000
0,12,-0.606299,-0.173228,-48.000000
0,13,-0.204724,-0.330709,-48.000000
0,14,0.543307,-0.818898,-48.000000
0,15,-0.047244,0.448819,-48.000000
1,0,0.070866,0.346457,-48.000000
1,1,-0.354331,0.070866,-48.000000
1,2,0.606299,0.307087,-48.000000
1,3,-0.724409,-0.685039,-48.000000
1,4,0.188976,-0.118110,-48.000000
1,5,0.244094,0.543307,-48.000000
1,6,0.157480,-0.220472,-48.000000
1,7,-0.275591,0.007874,-48.000000
1,8,0.251969,-0.259843,-48.000000
1,9,0.425197,0.511811,-48.000000
1,10,0.023622,-0.196850,-48.000000
1,11,-0.204724,0.062992,-48.000000
1,12,0.385827,-0.480315,-48.000000
1,13,0.393701,-0.031496,-48.000000
1,14,0.496063,0.826772,-48.000000
1,15,-0.401575,-0.220472,-48.000000
2,0,-0.346457,-0.070866,-48.000000
2,1,0.062992,-0.370079,-48.000000
2,2,-0.519685,0.448819,-48.000000
2,3,0.889764,-0.385827,-48.000000
2,4,0.015748,0.228346,-48.000000
2,5,-0.606299,0.000000,-48.000000
2,6,0.141732,0.228346,-48.000000
2,7,0.094488,-0.267717,-48.000000
2,8,0.133858,0.330709,-48.000000
2,9,-0.661417,0.196850,-48.000000
2,10,0.173228,0.094488,-48.000000
2,11,0.015748,-0.196850,-48.000000
2,12,0.283465,0.559055,-48.000000
2,13,-0.133858,0.362205,-48.000000
2,14,-0.968504,0.118110,-48.000000
2,15,0.370079,-0.283465,-48.000000
0,0,0.574803,0.125984,-45.000000
0,1,-0.582677,0.559055,-45.000000
0,2,0.866142,-0.204724,-45.000000
0,3,-0.598425,-0.748031,-45.000000
0,4,-0.212598,-0.787402,-45.000000
0,5,0.314961,0.787402,-45.000000
0,6,-0.141732,-0.637795,-45.000000
0,7,0.346457,0.433071,-45.000000
0,8,0.149606,-0.488189,-45.000000
0,9,0.070866,0.393701,-45.000000
0,10,0.188976,-0.590551,-45.000000
0,11,0.007874,0.629921,-45.000000
0,12,0.291339,-0.236220,-45.000000
0,13,0.000000,-0.496063,-45.000000
0,14,0.488189,0.637795,-45.000000
0,15,-0.031496,0.086614,-45.000000
1,0,-0.385827,0.448819,-45.000000
1,1,-0.259843,-0.763780,-45.000000
1,2,-0.165354,0.881890,-45.000000
1,3,0.937008,-0.220472,-45.000000
1,4,0.771654,0.165354,-45.000000
1,5,-0.866142,-0.031496,-45.000000
1,6,0.637795,0.118110,-45.000000
1,7,-0.559055,0.133858,-45.000000
1,8,0.377953,0.346457,-45.000000
1,9,-0.393701,-0.086614,-45.000000
1,10,0.448819,0.409449,-45.000000
1,11,-0.598425,-0.220472,-45.000000
1,12,0.102362,0.362205,-45.000000
1,13,0.456693,0.204724,-45.000000
1,14,-0.779528,0.165354,-45.000000
1,15,-0.055118,-0.094488,-45.000000
2,0,-0.251969,-0.543307,-45.000000
2,1,0.826772,0.070866,-45.000000
2,2,-0.740157,-0.527559,-45.000000
2,3,-0.188976,0.905512,-45.000000
2,4,-0.480315,0.645669,-45.000000
2,5,0.377953,-0.771654,-45.000000
2,6,-0.370079,0.527559,-45.000000
2,7,0.094488,-0.559055,-45.000000
2,8,-0.456693,0.196850,-45.000000
2,9,0.236220,-0.338583,-45.000000
2,10,-0.559055,0.251969,-45.000000
2,11,0.456693,-0.440945,-45.000000
2,12,-0.377953,-0.062992,-45.000000
2,13,-0.362205,0.307087,-45.000000
2,14,0.181102,-0.795276,-45.000000
2,15,0.125984,0.000000,-45.000000
0,0,-0.283465,0.015748,-49.000000
0,1,0.023622,-0.354331,-49.000000
0,2,-0.598425,0.275591,-49.000000
0,3,0.968504,0.086614,-49.000000
0,4,0.062992,0.188976,-49.000000
0,5,-0.551181,-0.244094,-49.000000
0,6,0.047244,0.212598,-49.000000
0,7,0.149606,-0.070866,-49.000000
0,8,-0.007874,0.267717,-49.000000
0,9,-0.535433,-0.086614,-49.000000
0,10,0.047244,0.149606,-49.000000
0,11,0.118110,-0.188976,-49.000000
0,12,0.039370,0.440945,-49.000000
0,13,-0.141732,0.362205,-49.000000
0,14,-0.826772,-0.346457,-49.000000
0,15,0.401575,-0.055118,-49.000000
1,0,0.086614,-0.236220,-49.000000
1,1,0.307087,0.196850,-49.000000
1,2,-0.015748,-0.653543,-49.000000
1,3,-0.433071,0.881890,-49.000000
1,4,-0.204724,-0.015748,-49.000000
1,5,0.448819,-0.417323,-49.000000
1,6,-0.212598,-0.047244,-49.000000
1,7,0.000000,0.149606,-49.000000
1,8,-0.267717,-0.110236,-49.000000
1,9,0.291339,-0.464567,-49.000000
1,10,-0.133858,-0.007874,-49.000000
1,11,0.125984,0.196850,-49.000000
1,12,-0.401575,-0.133858,-49.000000
1,13,-0.251969,-0.307087,-49.000000
1,14,0.677165,-0.629921,-49.000000
1,15,-0.102362,0.417323,-49.000000
2,0,0.165354,0.188976,-49.000000
2,1,-0.291339,0.212598,-49.000000
2,2,0.622047,0.236220,-49.000000
2,3,-0.614173,-0.740157,-49.000000
2,4,0.125984,-0.188976,-49.000000
2,5,0.196850,0.574803,-49.000000
2,6,0.110236,-0.165354,-49.000000
2,7,-0.149606,-0.039370,-49.000000
2,8,0.196850,-0.188976,-49.000000
2,9,0.299213,0.472441,-49.000000
2,10,0.055118,-0.118110,-49.000000
2,11,-0.220472,0.007874,-49.000000
2,12,0.299213,-0.314961,-49.000000
2,13,0.346457,-0.118110,-49.000000
2,14,0.244094,0.858268,-49.000000
2,15,-0.338583,-0.275591,-49.000000
0,0,-0.653543,0.314961,-44.000000
0,1,-0.188976,-0.622047,-44.000000
0,2,-0.173228,0.811024,-44.000000
0,3,0.377953,-0.913386,-44.000000
0,4,0.086614,0.251969,-44.000000
0,5,-0.425197,0.330709,-44.000000
0,6,0.291339,0.094488,-44.000000
0,7,-0.118110,-0.283465,-44.000000
0,8,0.409449,0.165354,-44.000000
0,9,-0.496063,0.755906,-44.000000
0,10,0.228346,-0.149606,-44.000000
0,11,0.000000,-0.196850,-44.000000
0,12,0.708661,0.188976,-44.000000
0,13,0.039370,0.716535,-44.000000
0,14,-0.629921,0.622047,-44.000000
0,15,0.244094,-0.574803,-44.000000
1,0,0.007874,-0.724409,-44.000000
1,1,0.669291,0.031496,-44.000000
1,2,-0.653543,-0.472441,-44.000000
1,3,0.708661,0.708661,-44.000000
1,4,-0.259843,-0.023622,-44.000000
1,5,-0.118110,-0.527559,-44.000000
1,6,-0.204724,0.220472,-44.000000
1,7,0.307087,0.000000,-44.000000
1,8,-0.322835,0.307087,-44.000000
1,9,-0.496063,-0.755906,-44.000000
1,10,0.062992,0.267717,-44.000000
1,11,0.173228,0.055118,-44.000000
1,12,-0.448819,0.559055,-44.000000
1,13,-0.692913,-0.244094,-44.000000
1,14,-0.314961,-0.803150,-44.000000
1,15,0.425197,0.480315,-44.000000
2,0,0.645669,0.307087,-44.000000
2,1,-0.322835,0.598425,-44.000000
2,2,0.677165,-0.448819,-44.000000
2,3,-0.913386,0.354331,-44.000000
2,4,0.125984,-0.251969,-44.000000
2,5,0.535433,0.094488,-44.000000
2,6,-0.133858,-0.267717,-44.000000
2,7,-0.118110,0.267717,-44.000000
